,hour,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,click
3847689,,,,,,,,,,,,,,0.0
3847698,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,39a4b0ff,85e76ba6,b4b19c97,1.0,0.0,
3847705,,,,,,,,,,,,,,0.0
3847710,,,,,,,,,,,,,,1.0
3847719,14102120.0,1.0,85f751fd,c4e18dd6,50e219e0,f7dd00ec,7801e8d9,0f2161f8,0877b91c,942a204b,7abbbd5c,4.0,0.0,
3847759,,,,,,,,,,,,,,0.0
3847760,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,5064623a,d9b5648e,09481d60,a99f214a,76c96216,d056b4bf,1.0,0.0,
3847761,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,6e0414c9,cd640361,be6db1d7,1.0,0.0,
3847762,,,,,,,,,,,,,,0.0
3847782,,,,,,,,,,,,,,1.0
3847785,,,,,,,,,,,,,,0.0
3847786,,,,,,,,,,,,,,0.0
3847787,,,,,,,,,,,,,,0.0
3847791,,,,,,,,,,,,,,0.0
3847804,,,,,,,,,,,,,,1.0
3847810,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,e9625d76,a269fa62,a0f5f879,1.0,0.0,
3847820,,,,,,,,,,,,,,0.0
3847849,,,,,,,,,,,,,,0.0
3847850,,,,,,,,,,,,,,0.0
3847858,,,,,,,,,,,,,,0.0
3847862,,,,,,,,,,,,,,1.0
3847877,,,,,,,,,,,,,,0.0
3847886,,,,,,,,,,,,,,0.0
3847891,,,,,,,,,,,,,,0.0
3847893,,,,,,,,,,,,,,0.0
3847896,,,,,,,,,,,,,,0.0
3847898,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4f9effec,36d749e5,1.0,0.0,
3847905,,,,,,,,,,,,,,0.0
3847914,,,,,,,,,,,,,,1.0
3847918,,,,,,,,,,,,,,0.0
3847929,,,,,,,,,,,,,,0.0
3847933,14102120.0,0.0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a435add3,60f13afb,1.0,0.0,
3847944,,,,,,,,,,,,,,0.0
3847959,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,39fb6e33,d9b5648e,0f2161f8,a99f214a,5bfc8c7b,2ea4f8ba,1.0,0.0,
3847968,,,,,,,,,,,,,,0.0
3847979,,,,,,,,,,,,,,0.0
3847986,,,,,,,,,,,,,,0.0
3847999,,,,,,,,,,,,,,1.0
3848009,,,,,,,,,,,,,,0.0
3848015,,,,,,,,,,,,,,0.0
3848016,,,,,,,,,,,,,,0.0
3848017,,,,,,,,,,,,,,1.0
3848023,,,,,,,,,,,,,,0.0
3848030,,,,,,,,,,,,,,0.0
3848032,,,,,,,,,,,,,,0.0
3848037,,,,,,,,,,,,,,0.0
3848044,,,,,,,,,,,,,,0.0
3848052,,,,,,,,,,,,,,1.0
3848073,,,,,,,,,,,,,,0.0
3848084,,,,,,,,,,,,,,0.0
3848088,,,,,,,,,,,,,,0.0
3848107,,,,,,,,,,,,,,0.0
3848114,,,,,,,,,,,,,,0.0
3848117,,,,,,,,,,,,,,0.0
3848118,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,9f41cdad,7801e8d9,07d7df22,0b2182b5,ee2225ed,37d3900c,0.0,0.0,
3848122,,,,,,,,,,,,,,0.0
3848132,,,,,,,,,,,,,,0.0
3848143,,,,,,,,,,,,,,0.0
3848168,,,,,,,,,,,,,,0.0
3848176,,,,,,,,,,,,,,0.0
3848179,,,,,,,,,,,,,,0.0
3848185,,,,,,,,,,,,,,0.0
3848189,,,,,,,,,,,,,,0.0
3848202,14102120.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3b452072,2cd8ff6d,1.0,0.0,
3848203,14102120.0,1.0,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,699353df,d14c4241,1.0,0.0,
3848208,,,,,,,,,,,,,,0.0
3848223,,,,,,,,,,,,,,0.0
3848234,,,,,,,,,,,,,,1.0
3848244,,,,,,,,,,,,,,1.0
3848249,,,,,,,,,,,,,,1.0
3848254,,,,,,,,,,,,,,0.0
3848257,,,,,,,,,,,,,,0.0
3848258,,,,,,,,,,,,,,0.0
3848264,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,78c312a1,a35d803d,be6db1d7,1.0,0.0,
3848266,,,,,,,,,,,,,,1.0
3848268,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,6d89eb57,289d62d7,1af7ceb7,1.0,0.0,
3848270,,,,,,,,,,,,,,0.0
3848274,,,,,,,,,,,,,,0.0
3848281,,,,,,,,,,,,,,0.0
3848286,,,,,,,,,,,,,,0.0
3848300,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,52760bc9,5db079b5,1.0,2.0,
3848308,,,,,,,,,,,,,,0.0
3848324,,,,,,,,,,,,,,0.0
3848331,,,,,,,,,,,,,,0.0
3848343,,,,,,,,,,,,,,0.0
3848353,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8000d8d2,d787e91b,1.0,0.0,
3848355,,,,,,,,,,,,,,0.0
3848360,,,,,,,,,,,,,,0.0
3848365,,,,,,,,,,,,,,0.0
3848371,,,,,,,,,,,,,,0.0
3848378,,,,,,,,,,,,,,0.0
3848382,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,870e34a4,e90f2770,1.0,0.0,
3848384,,,,,,,,,,,,,,1.0
3848386,,,,,,,,,,,,,,0.0
3848410,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,718e4622,d9b5648e,8ded1f7a,a99f214a,a5cdecfd,22fb7d04,1.0,0.0,
3848414,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,b372eb76,2ea4f8ba,1.0,0.0,
3848427,,,,,,,,,,,,,,0.0
3848443,,,,,,,,,,,,,,1.0
3848452,,,,,,,,,,,,,,0.0
3848459,,,,,,,,,,,,,,0.0
3848460,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,b32feedb,cd5b1559,1.0,2.0,
3848481,14102120.0,0.0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9fc71308,8a4875bd,1.0,0.0,
3848483,,,,,,,,,,,,,,0.0
3848501,,,,,,,,,,,,,,0.0
3848516,,,,,,,,,,,,,,0.0
3848535,,,,,,,,,,,,,,0.0
3848540,,,,,,,,,,,,,,1.0
3848542,,,,,,,,,,,,,,1.0
3848544,,,,,,,,,,,,,,0.0
3848547,,,,,,,,,,,,,,0.0
3848554,14102120.0,0.0,7d50a826,400fbb48,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d419eca6,fa61e8fe,1.0,0.0,
3848555,,,,,,,,,,,,,,0.0
3848556,,,,,,,,,,,,,,1.0
3848565,,,,,,,,,,,,,,0.0
3848572,,,,,,,,,,,,,,0.0
3848577,,,,,,,,,,,,,,0.0
3848578,,,,,,,,,,,,,,0.0
3848585,,,,,,,,,,,,,,0.0
3848614,,,,,,,,,,,,,,0.0
3848617,,,,,,,,,,,,,,1.0
3848619,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,0eb645d3,f063b808,1.0,0.0,
3848621,,,,,,,,,,,,,,0.0
3848632,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,babf02f2,b4b19c97,1.0,0.0,
3848641,,,,,,,,,,,,,,0.0
3848654,14102120.0,0.0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a435add3,60f13afb,1.0,0.0,
3848658,,,,,,,,,,,,,,0.0
3848664,,,,,,,,,,,,,,0.0
3848669,,,,,,,,,,,,,,0.0
3848670,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,af758cbc,2b0a1f8a,be6db1d7,1.0,0.0,
3848675,,,,,,,,,,,,,,0.0
3848685,,,,,,,,,,,,,,0.0
3848689,,,,,,,,,,,,,,1.0
3848692,,,,,,,,,,,,,,1.0
3848703,,,,,,,,,,,,,,0.0
3848706,14102120.0,1.0,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d095ccb1,ecb851b2,1.0,0.0,
3848708,,,,,,,,,,,,,,0.0
3848713,,,,,,,,,,,,,,0.0
3848714,,,,,,,,,,,,,,0.0
3848721,,,,,,,,,,,,,,1.0
3848734,,,,,,,,,,,,,,0.0
3848744,,,,,,,,,,,,,,0.0
3848758,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,d68c0d20,be74e6fe,1.0,0.0,
3848774,,,,,,,,,,,,,,0.0
3848779,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,c498281c,bd0fd247,2c85d13a,1.0,0.0,
3848785,,,,,,,,,,,,,,0.0
3848790,,,,,,,,,,,,,,0.0
3848792,,,,,,,,,,,,,,1.0
3848793,,,,,,,,,,,,,,0.0
3848796,,,,,,,,,,,,,,0.0
3848798,,,,,,,,,,,,,,1.0
3848804,14102120.0,0.0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,50f537c7,e9b8d8d7,1.0,0.0,
3848823,,,,,,,,,,,,,,0.0
3848829,14102120.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75a3b03a,be74e6fe,1.0,0.0,
3848832,,,,,,,,,,,,,,0.0
3848853,14102120.0,1.0,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,cfb5b675,cb1318ae,f07e20f8,4.0,0.0,
3848857,,,,,,,,,,,,,,0.0
3848881,,,,,,,,,,,,,,0.0
3848891,,,,,,,,,,,,,,0.0
3848895,,,,,,,,,,,,,,0.0
3848898,,,,,,,,,,,,,,0.0
3848905,14102120.0,0.0,c54454a2,2ea9b659,50e219e0,ecad2386,7801e8d9,07d7df22,e242c426,552e9168,44b7a49b,0.0,0.0,
3848921,,,,,,,,,,,,,,0.0
3848925,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5181874d,711ee120,1.0,0.0,
3848940,,,,,,,,,,,,,,0.0
3848943,,,,,,,,,,,,,,0.0
3848945,,,,,,,,,,,,,,1.0
3848949,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,5b2f08ec,2347f47a,4ce2e9fc,0144f483,270f0ea3,ef726eae,1.0,2.0,
3848957,,,,,,,,,,,,,,0.0
3848978,,,,,,,,,,,,,,0.0
3848993,,,,,,,,,,,,,,0.0
3849019,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,16578f2a,e0961dde,7abbbd5c,1.0,0.0,
3849023,,,,,,,,,,,,,,0.0
3849028,,,,,,,,,,,,,,0.0
3849029,,,,,,,,,,,,,,0.0
3849030,,,,,,,,,,,,,,0.0
3849044,,,,,,,,,,,,,,0.0
3849046,,,,,,,,,,,,,,0.0
3849048,,,,,,,,,,,,,,0.0
3849049,,,,,,,,,,,,,,0.0
3849054,14102120.0,0.0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4ef0cef6,fbea4943,1.0,0.0,
3849062,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,711ee120,1.0,0.0,
3849072,,,,,,,,,,,,,,0.0
3849073,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a88eabb3,36d749e5,1.0,0.0,
3849076,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,a118d1d0,2891f384,1.0,0.0,
3849087,,,,,,,,,,,,,,0.0
3849100,,,,,,,,,,,,,,0.0
3849103,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,4f9e454d,bdee0036,aad45b01,1.0,0.0,
3849105,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c65caa1a,ef726eae,1.0,0.0,
3849128,,,,,,,,,,,,,,0.0
3849142,,,,,,,,,,,,,,0.0
3849147,,,,,,,,,,,,,,0.0
3849151,,,,,,,,,,,,,,0.0
3849153,,,,,,,,,,,,,,0.0
3849165,,,,,,,,,,,,,,0.0
3849176,,,,,,,,,,,,,,0.0
3849181,,,,,,,,,,,,,,0.0
3849192,,,,,,,,,,,,,,0.0
3849194,14102120.0,0.0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c1b370a3,be74e6fe,1.0,0.0,
3849224,,,,,,,,,,,,,,0.0
3849225,,,,,,,,,,,,,,0.0
3849230,,,,,,,,,,,,,,0.0
3849231,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,34e469b9,11ea93d1,85d08506,1.0,0.0,
3849232,,,,,,,,,,,,,,0.0
3849250,,,,,,,,,,,,,,0.0
3849251,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,1071cc96,be6db1d7,1.0,0.0,
3849255,,,,,,,,,,,,,,0.0
3849256,,,,,,,,,,,,,,0.0
3849261,,,,,,,,,,,,,,0.0
3849263,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,687c48b7,aaee5e57,aad45b01,1.0,0.0,
3849264,,,,,,,,,,,,,,0.0
3849266,,,,,,,,,,,,,,0.0
3849272,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1d8786f9,1c6a881d,1.0,2.0,
3849275,,,,,,,,,,,,,,0.0
3849278,,,,,,,,,,,,,,1.0
3849287,,,,,,,,,,,,,,0.0
3849305,,,,,,,,,,,,,,0.0
3849309,14102120.0,0.0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,a4f24b97,373ecbe6,0.0,0.0,
3849312,,,,,,,,,,,,,,0.0
3849318,,,,,,,,,,,,,,0.0
3849327,,,,,,,,,,,,,,0.0
3849337,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,1cba306d,7abbbd5c,1.0,0.0,
3849351,,,,,,,,,,,,,,0.0
3849352,,,,,,,,,,,,,,0.0
3849363,,,,,,,,,,,,,,0.0
3849371,14102120.0,0.0,53cdb927,1e0acfb4,50e219e0,ecad2386,7801e8d9,07d7df22,4249fffd,3d11954c,48b852a8,0.0,0.0,
3849376,14102120.0,0.0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3cf51f8f,c144e605,1.0,0.0,
3849381,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,48265232,ab57115f,1.0,0.0,
3849385,,,,,,,,,,,,,,0.0
3849400,,,,,,,,,,,,,,0.0
3849415,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,41cb3c25,2891f384,1.0,0.0,
3849428,,,,,,,,,,,,,,0.0
3849433,,,,,,,,,,,,,,0.0
3849444,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,2c50b893,fce66524,1.0,0.0,
3849455,,,,,,,,,,,,,,0.0
3849467,,,,,,,,,,,,,,0.0
3849475,,,,,,,,,,,,,,0.0
3849478,14102120.0,1.0,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ca19324e,88fe1d5d,1.0,0.0,
3849479,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,5ba4da87,d96763ec,1.0,2.0,
3849482,,,,,,,,,,,,,,1.0
3849484,,,,,,,,,,,,,,0.0
3849487,,,,,,,,,,,,,,0.0
3849490,,,,,,,,,,,,,,0.0
3849506,,,,,,,,,,,,,,0.0
3849511,,,,,,,,,,,,,,0.0
3849523,,,,,,,,,,,,,,0.0
3849541,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4aa2381e,4ea23a13,1.0,0.0,
3849545,,,,,,,,,,,,,,1.0
3849550,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c31aafc4,99e427c9,1.0,0.0,
3849560,,,,,,,,,,,,,,0.0
3849564,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,f3e74866,0eb711ec,1.0,0.0,
3849571,,,,,,,,,,,,,,1.0
3849584,,,,,,,,,,,,,,0.0
3849587,,,,,,,,,,,,,,0.0
3849592,14102120.0,0.0,0ad5bf87,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8b5daccc,421872ab,1.0,0.0,
3849600,,,,,,,,,,,,,,0.0
3849601,,,,,,,,,,,,,,1.0
3849628,,,,,,,,,,,,,,0.0
3849674,,,,,,,,,,,,,,0.0
3849690,,,,,,,,,,,,,,0.0
3849711,,,,,,,,,,,,,,0.0
3849745,,,,,,,,,,,,,,0.0
3849749,,,,,,,,,,,,,,1.0
3849751,,,,,,,,,,,,,,1.0
3849754,,,,,,,,,,,,,,0.0
3849769,,,,,,,,,,,,,,0.0
3849773,,,,,,,,,,,,,,0.0
3849774,,,,,,,,,,,,,,0.0
3849777,,,,,,,,,,,,,,0.0
3849787,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,32e9a4b7,5af55cc0,7abbbd5c,1.0,0.0,
3849801,,,,,,,,,,,,,,0.0
3849817,,,,,,,,,,,,,,0.0
3849818,,,,,,,,,,,,,,1.0
3849834,,,,,,,,,,,,,,0.0
3849849,,,,,,,,,,,,,,0.0
3849856,,,,,,,,,,,,,,0.0
3849857,,,,,,,,,,,,,,0.0
3849858,,,,,,,,,,,,,,0.0
3849872,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,963dd339,0ee22a3b,72a00661,1.0,0.0,
3849880,,,,,,,,,,,,,,0.0
3849893,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,60aaac9f,aad45b01,1.0,0.0,
3849895,,,,,,,,,,,,,,0.0
3849897,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,e7f2cf66,96a7c171,1.0,0.0,
3849902,,,,,,,,,,,,,,0.0
3849903,,,,,,,,,,,,,,0.0
3849904,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,fc46e1c5,2347f47a,0f2161f8,a99f214a,7067e31e,44c701de,1.0,0.0,
3849906,,,,,,,,,,,,,,0.0
3849910,,,,,,,,,,,,,,0.0
3849916,,,,,,,,,,,,,,0.0
3849917,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,a33e7522,96a7c171,1.0,0.0,
3849931,,,,,,,,,,,,,,0.0
3849934,,,,,,,,,,,,,,0.0
3849940,,,,,,,,,,,,,,0.0
3849956,,,,,,,,,,,,,,0.0
3849965,,,,,,,,,,,,,,1.0
3849966,,,,,,,,,,,,,,0.0
3849971,,,,,,,,,,,,,,0.0
3849973,14102120.0,0.0,2b1ddb24,98acf46c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d3904761,158e4944,1.0,0.0,
3849983,,,,,,,,,,,,,,1.0
3849988,,,,,,,,,,,,,,0.0
3849991,,,,,,,,,,,,,,0.0
3850012,,,,,,,,,,,,,,0.0
3850013,,,,,,,,,,,,,,0.0
3850021,,,,,,,,,,,,,,0.0
3850024,,,,,,,,,,,,,,0.0
3850028,14102120.0,0.0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e0030fa7,3bb1ddd7,1.0,0.0,
3850066,,,,,,,,,,,,,,0.0
3850070,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,61de9227,ab5c9704,d4897fef,1.0,0.0,
3850075,,,,,,,,,,,,,,0.0
3850086,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a98f9b10,553f099b,1.0,0.0,
3850096,,,,,,,,,,,,,,1.0
3850099,,,,,,,,,,,,,,1.0
3850106,,,,,,,,,,,,,,1.0
3850121,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,8a4875bd,1.0,0.0,
3850127,,,,,,,,,,,,,,0.0
3850138,14102120.0,0.0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e01e7b6,ae9343b5,1.0,0.0,
3850157,,,,,,,,,,,,,,0.0
3850160,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ee9a21d4,1aa0e912,1.0,0.0,
3850169,,,,,,,,,,,,,,0.0
3850173,,,,,,,,,,,,,,0.0
3850183,,,,,,,,,,,,,,0.0
3850186,,,,,,,,,,,,,,0.0
3850193,,,,,,,,,,,,,,0.0
3850194,,,,,,,,,,,,,,0.0
3850202,,,,,,,,,,,,,,0.0
3850219,,,,,,,,,,,,,,0.0
3850231,,,,,,,,,,,,,,0.0
3850240,,,,,,,,,,,,,,0.0
3850244,14102120.0,1.0,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f702813b,ae0c1708,1.0,0.0,
3850253,,,,,,,,,,,,,,0.0
3850305,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,ad2af41a,7e091d41,779d90c2,1.0,0.0,
3850315,,,,,,,,,,,,,,0.0
3850319,,,,,,,,,,,,,,0.0
3850332,,,,,,,,,,,,,,0.0
3850354,,,,,,,,,,,,,,0.0
3850370,,,,,,,,,,,,,,0.0
3850383,,,,,,,,,,,,,,0.0
3850388,,,,,,,,,,,,,,0.0
3850415,,,,,,,,,,,,,,0.0
3850420,,,,,,,,,,,,,,0.0
3850448,,,,,,,,,,,,,,0.0
3850449,,,,,,,,,,,,,,0.0
3850451,,,,,,,,,,,,,,0.0
3850462,,,,,,,,,,,,,,0.0
3850476,,,,,,,,,,,,,,1.0
3850484,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,a4db51b9,d9b5648e,0f2161f8,a99f214a,40845e15,aad45b01,1.0,0.0,
3850506,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,d68c0d20,be74e6fe,1.0,0.0,
3850507,14102120.0,0.0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,362fce94,1b13b020,1.0,0.0,
3850518,,,,,,,,,,,,,,1.0
3850526,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7357d5f1,8a4875bd,1.0,0.0,
3850531,,,,,,,,,,,,,,0.0
3850543,,,,,,,,,,,,,,0.0
3850547,,,,,,,,,,,,,,0.0
3850559,,,,,,,,,,,,,,0.0
3850561,,,,,,,,,,,,,,0.0
3850581,,,,,,,,,,,,,,0.0
3850592,14102120.0,0.0,6a96a6d8,2ee3ecd0,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1092e49f,1f0bc64f,1.0,0.0,
3850594,,,,,,,,,,,,,,0.0
3850602,,,,,,,,,,,,,,0.0
3850611,,,,,,,,,,,,,,0.0
3850618,,,,,,,,,,,,,,0.0
3850621,,,,,,,,,,,,,,0.0
3850624,14102120.0,1.0,0c2fe9d6,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cdf04008,5b211c0d,1.0,0.0,
3850628,,,,,,,,,,,,,,0.0
3850629,,,,,,,,,,,,,,0.0
3850633,,,,,,,,,,,,,,1.0
3850634,,,,,,,,,,,,,,0.0
3850642,,,,,,,,,,,,,,0.0
3850657,,,,,,,,,,,,,,0.0
3850658,,,,,,,,,,,,,,0.0
3850681,,,,,,,,,,,,,,1.0
3850682,,,,,,,,,,,,,,0.0
3850693,,,,,,,,,,,,,,0.0
3850700,,,,,,,,,,,,,,0.0
3850701,,,,,,,,,,,,,,0.0
3850716,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,ddf046e3,1906c924,1.0,0.0,
3850717,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,1dd38b7f,eb6ac475,dfeda01b,1.0,0.0,
3850721,,,,,,,,,,,,,,0.0
3850731,,,,,,,,,,,,,,0.0
3850733,,,,,,,,,,,,,,0.0
3850741,,,,,,,,,,,,,,0.0
3850747,14102120.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,253a3e19,fce66524,1.0,0.0,
3850767,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,0e752174,7abbbd5c,1.0,0.0,
3850790,,,,,,,,,,,,,,0.0
3850796,,,,,,,,,,,,,,0.0
3850825,14102120.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,7294839b,1.0,0.0,
3850847,,,,,,,,,,,,,,1.0
3850852,14102120.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fdffa7cf,779d90c2,1.0,0.0,
3850858,,,,,,,,,,,,,,0.0
3850863,,,,,,,,,,,,,,0.0
3850873,,,,,,,,,,,,,,0.0
3850893,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,3b2d29b6,9aeacc17,1.0,0.0,
3850913,,,,,,,,,,,,,,0.0
3850924,,,,,,,,,,,,,,0.0
3850926,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,c5a0f518,81e6714c,72a00661,1.0,0.0,
3850927,,,,,,,,,,,,,,0.0
3850930,,,,,,,,,,,,,,1.0
3850944,,,,,,,,,,,,,,0.0
3850950,,,,,,,,,,,,,,0.0
3850952,,,,,,,,,,,,,,1.0
3850973,,,,,,,,,,,,,,0.0
3850980,,,,,,,,,,,,,,0.0
3850991,,,,,,,,,,,,,,1.0
3850996,,,,,,,,,,,,,,0.0
3851002,,,,,,,,,,,,,,0.0
3851003,,,,,,,,,,,,,,0.0
3851018,,,,,,,,,,,,,,0.0
3851027,,,,,,,,,,,,,,0.0
3851032,,,,,,,,,,,,,,0.0
3851037,14102120.0,0.0,85f751fd,c4e18dd6,50e219e0,d1b126bb,47464e95,09481d60,936e92fb,8590f8a0,a264bba3,1.0,0.0,
3851043,,,,,,,,,,,,,,1.0
